Genes,C1_a,C1_b,C1_c,C1_d
GENE101,858.799242435721,635.306357183857,723.521698698993,806.344483467344
GENE102,482.863730090584,434.400057204528,715.570603539757,816.796027108056
GENE103,598.085959741227,620.762880860802,807.363098386277,818.182063378135
GENE104,862.429409702558,776.202827719512,822.158869277609,855.735400087969
GENE105,739.786448027791,575.736379140233,777.643543736956,582.841264123741
GENE106,765.503847845928,501.364382334029,567.146117457686,668.767753654002
GENE107,473.362055945812,926.882795648029,891.723775019213,577.83301943489
GENE108,678.766372891174,846.461394727976,903.516327230279,890.893585937756
GENE109,600.257474614068,465.597437446758,889.953305454201,591.466416056301
GENE110,495.77239699241,519.630384918504,463.909595437942,896.836787650483
GENE111,564.949141203317,683.190413858404,591.160826051052,837.902604976071
GENE112,745.266686391684,600.670705325321,736.826578124901,1015.89183700701
GENE113,989.294844659591,604.918730936696,707.681538888577,657.572717933284
GENE114,741.200110596279,885.419129760335,603.391192749977,465.19788870401
GENE115,930.715352840734,1113.72288025186,730.603057813061,816.398468007976
GENE116,577.502328303403,938.657744598307,925.875081974068,878.667830540606
GENE117,835.547499987103,903.413462061748,708.557963330623,463.653274730298
GENE118,755.501408239886,934.270562348783,540.209547358732,764.098123955322
GENE119,763.021919164345,430.023155220303,791.558019198045,1034.53202358389
GENE120,653.505249334689,568.542148629586,749.074539843685,791.356909813143
GENE121,614.331935302818,765.737733031705,979.138682567955,668.867340048578
GENE122,755.814806106701,1065.02681465631,444.686115445511,734.362825974839
GENE123,687.488373292366,658.355560183902,544.745317429283,751.437887059802
GENE124,727.304720497318,780.848968810439,813.764130441327,810.626606383943
GENE125,791.630171644042,557.809604551462,952.841792324465,1097.85023287836
GENE126,687.274208205987,1098.15742377693,720.187593221358,702.496750835646
GENE127,696.29487630249,632.884203526912,496.041969015012,648.210559509705
GENE128,859.947728818755,831.756176577558,677.913243215412,322.015035883469
GENE129,561.746855098438,576.098292537388,1031.6624946306,762.020076501893
GENE130,535.722847422781,875.667224128468,899.719143972123,610.196370012588
GENE131,637.489286583083,745.462022774176,1011.61242621929,575.381309660769
GENE132,703.207071677322,893.304440688206,801.999367905206,661.635782821536
GENE133,1039.15992276537,715.489918485445,647.555487739814,637.868430119081
GENE134,805.177690895322,900.426079169274,673.513372194544,725.196327913245
GENE135,966.264022891536,597.815118904794,962.352019318522,552.617441953343
GENE136,564.813462325062,884.78097129901,646.624638391291,651.202631379358
GENE137,908.209857740908,488.125314530743,362.028682081653,731.350378922241
GENE138,833.479741278055,1052.85073500252,675.541461558118,677.971783275169
GENE139,738.55153379352,939.508147328464,952.60689486711,292.285096747284
GENE140,839.45212518094,736.352766941182,1010.03284390738,496.548661931347
GENE141,749.147394843998,799.085647097284,710.698959322987,772.801454707175
GENE142,604.297369171751,789.734176806397,570.240090625359,388.653692646652
GENE143,629.875283321375,596.696275790797,651.798295652052,826.044438640949
GENE144,795.594344190936,310.021025415118,734.198390893229,432.410276605493
GENE145,620.384063489483,495.387429006469,508.542717025535,657.112470159042
GENE146,444.972785593994,547.882069348987,856.940007819461,404.096837769988
GENE147,1028.69434100449,891.842512777335,347.018469958748,698.27879618775
GENE148,836.183596091035,907.063021169738,642.034897698559,708.071184265804
GENE149,445.182235318507,810.126606300786,1069.12784629769,779.596647821333
GENE150,708.470593660502,450.90415164332,547.218463010212,823.799120518656
GENE151,535.391063037772,504.911200755002,582.004331022697,651.59094237522
GENE152,591.495138328731,759.512518067563,882.821943269581,1069.69351592318
GENE153,544.647434376961,738.511168102061,787.685768370304,856.920302035965
GENE154,983.233055275637,593.352867077628,634.961654256102,433.718449755929
GENE155,608.075768700357,477.250798659442,512.755819109371,761.733903548522
GENE156,735.098365529579,443.18119026974,624.443863296806,699.273689972802
GENE157,890.754018104789,586.247813913245,525.055029140269,781.825144043975
GENE158,702.954579966101,588.170345624156,940.383468967508,928.418674137839
GENE159,880.575384182858,729.757735084033,797.850556239259,914.081306457564
GENE160,814.613344382289,790.895754445673,421.5529792014,375.874503519959
GENE161,578.026478990036,382.139959931542,461.338072479472,712.92834766448
GENE162,538.917587369601,666.590011984489,506.507055506688,854.270270448388
GENE163,888.17773044158,798.966874415482,670.820019292185,644.904433833999
GENE164,571.904448252609,987.730164237682,701.62381544052,774.943874282086
GENE165,737.752492920184,780.743337231016,545.823966906901,916.101431534586
GENE166,588.877128998351,657.887372489689,916.118601598035,388.086318044527
GENE167,1040.32610348746,968.174333025458,635.228241105043,1023.026686339
GENE168,943.131917645724,703.20279746235,741.476127246587,354.532977409369
GENE169,789.030248549926,813.175850898711,656.388207696991,662.101309580952
GENE170,838.124431856431,854.066193237771,641.41313859751,744.608830000401
GENE171,598.465657261761,961.206611722301,847.455809044449,885.842858148115
GENE172,623.16850904297,708.475250851159,454.579551501989,717.092477472765
GENE173,771.864294213705,653.042545821018,873.729970797159,1062.9183959846
GENE174,738.517389085309,585.756661952435,735.966987330944,602.255712160612
GENE175,830.018206570775,728.872549694223,977.246157908408,668.114278164883
GENE176,620.161886083608,501.865543016954,507.087159837646,726.632863462008
GENE177,247.925425478719,631.581801385641,984.139614352046,361.401768360909
GENE178,754.565569901362,829.971286519698,678.186559782949,679.556088623986
GENE179,905.788084444707,593.335102954204,834.602811562746,623.919412889519
GENE180,953.351406461946,759.804846637077,650.755267576027,868.365404566084
GENE181,664.014885059236,918.430542939737,459.635212268255,940.63516949589
GENE182,617.554867372683,661.901066520618,610.926707550771,406.989079877777
GENE183,700.064928661055,497.662792206604,446.557442248356,772.272630769613
GENE184,467.339428704127,764.222205784092,609.994977347993,733.952873393803
GENE185,662.654852566204,907.70972853893,646.525486913732,790.963605636795
GENE186,699.598230491065,818.240312041914,529.835245538975,719.519357536246
GENE187,593.18533013469,546.913378866664,951.150254798214,668.930214981569
GENE188,720.553588816689,728.141317095037,805.744138913283,624.679636073473
GENE189,776.792123688094,793.806061933629,770.219989104199,719.110707546012
GENE190,822.809804428888,783.848287339324,761.331753263208,765.475433797527
GENE191,800.79847727789,452.821226383304,612.094727763777,756.694351291732
GENE192,657.645211538468,721.422478212932,438.218629255641,1102.57617298039
GENE193,604.132894559371,723.009092638494,969.76301144638,725.698794740448
GENE194,693.305053078512,826.265495329337,660.711206861735,571.528584046993
GENE195,720.100625097037,654.359241086973,843.299595278892,425.21843038353
GENE196,736.456518998069,619.238303519607,839.971724506149,446.437077530347
GENE197,810.406933786701,975.910838262111,763.248067394034,837.783159421414
GENE198,346.765217983015,787.662291448682,601.962511685702,671.22994991521
GENE199,660.999924961676,763.807058238358,436.959133664456,694.854703815247
GENE200,819.2730398113,674.360796419062,801.286602267464,751.998462661887
GENE201,676.215178376866,675.846781457384,863.711972140063,652.044630522384
GENE202,817.457969395613,816.498756323594,722.85225576977,856.926006313795
GENE203,408.24459543327,715.457915063834,763.322229007078,959.314054235627
GENE204,681.753867494978,835.640845012351,618.710439808119,978.634839708676
GENE205,857.550016878969,562.417344145139,584.51909338477,998.436992641974
GENE206,583.508895502991,764.738784910889,617.391033114529,646.292956481947
GENE207,648.572758382386,870.681506222132,916.442578181389,688.67563056795
GENE208,563.109438401915,780.527706632451,422.280319763387,681.870446783976
GENE209,709.193429858057,650.03615135152,408.809640648062,692.008193191704
GENE210,489.409722734996,691.397043160187,737.1809442639,766.896217815785
GENE211,465.984412284658,856.282291396581,999.406684534686,436.909987436254
GENE212,711.362347278584,673.516981096138,525.005893859478,851.207182241489
GENE213,463.096650746619,681.416997630737,785.33117028764,802.79515995177
GENE214,800.630680241907,611.00484219552,693.528228051053,665.647628080586
GENE215,716.874450048474,856.1650877234,719.492507278316,883.005782540202
GENE216,1007.74746203854,588.537262657166,520.323072202706,773.090055402043
GENE217,452.736479321789,687.368553598197,1003.89071217077,629.479042421633
GENE218,619.7396351575,787.420864390005,803.20027293277,401.351494003218
GENE219,756.51977959963,700.099789766568,655.592299348416,936.119148677648
GENE220,703.115685637229,745.03299225339,506.837940612087,574.326832527796
GENE221,702.986836469838,638.299246047523,354.514803301027,720.730666373175
GENE222,778.083601319955,678.61496705044,770.832558760501,618.227195796453
GENE223,537.875583881193,300.773905710209,776.73917841414,771.163643817916
GENE224,760.93204181659,746.922177353938,685.694826959455,676.942521844712
GENE225,617.697081876284,584.101447554575,833.407797588036,670.199800267103
GENE226,722.256685542517,655.344890367834,788.264932743107,519.679277142178
GENE227,820.908724514485,711.462701128489,809.775568908104,923.955909891622
GENE228,425.73043564149,341.989652278215,706.377729887922,614.227959621373
GENE229,715.489981692069,749.685267899431,597.722642152688,836.708788452862
GENE230,564.892241409734,686.309641767466,890.475933863354,549.970408931553
GENE231,858.846290644723,691.870049208205,771.9199247911,665.88514404156
GENE232,476.126067278375,966.595596226192,511.967746550984,392.417793642032
GENE233,717.248365425366,529.220505120938,753.227173597934,507.951584616366
GENE234,651.187818800536,769.15189383402,618.112384192357,797.849026796375
GENE235,648.823433799377,980.938495225692,740.321239125111,368.10769776908
GENE236,905.440276904417,406.747886555353,712.385302959288,647.478046623346
GENE237,749.479538223624,1050.1502365086,706.593692425489,697.427398806467
GENE238,416.927223915039,760.513638084887,527.670645335064,757.797758456636
GENE239,719.480732735387,714.940127569366,660.418190921898,959.760779614431
GENE240,615.112075192484,649.051141442167,558.689566882175,570.540003641289
GENE241,567.815263052781,785.815425908627,732.153056623566,630.770454051735
GENE242,479.39067079253,699.861381798075,751.164489514458,921.678494981661
GENE243,925.149662493763,578.756253900663,708.033621896142,508.694479366853
GENE244,548.224830124085,592.792952553114,637.832666062544,919.680087621162
GENE245,705.685510825967,845.928702729118,583.152969193916,704.483561983947
GENE246,701.710171248971,778.521868794129,716.591531987186,488.282997137988
GENE247,901.75455659113,523.885155765026,688.732205070628,867.145577099558
GENE248,990.03425862716,781.16357730593,643.594344302586,585.950759289511
GENE249,730.994746976566,663.000188626795,490.820546835001,500.108086487427
GENE250,908.26302380534,683.795886688307,750.105393739444,798.985464988006
GENE251,816.684097727089,603.004111765973,569.926428141518,1005.33298867269
GENE252,710.502932456184,834.325284718797,719.919791925002,677.585749683436
GENE253,662.951723891233,712.465009029418,1050.07023675303,798.062824345149
GENE254,738.305907867706,694.906993821443,831.708693470442,854.310899741429
GENE255,752.21367937042,759.400262338933,864.226278053998,807.032687212776
GENE256,670.221424236015,598.217593737471,840.428415458583,716.875880881842
GENE257,375.666459952844,606.28113486032,517.152913535641,625.083996013488
GENE258,748.585954674313,815.937575920001,869.056925532634,778.998978558018
GENE259,714.247858799582,695.748024799788,925.761367009647,696.11185350473
GENE260,703.745668517365,569.066269223866,281.412219314993,529.968648608391
GENE261,894.483265141846,530.379370586639,827.697641999194,733.123524040963
GENE262,691.735364998165,527.11688049649,450.044282625564,722.588572454167
GENE263,730.225566544435,831.245773619989,909.834216526443,757.12321302592
GENE264,771.441172069628,497.707541683911,827.466530992842,640.458964698068
GENE265,849.944787171387,442.254369715643,674.546631829991,603.023861253709
GENE266,981.340063710132,771.407075047639,643.250131839086,489.162238873405
GENE267,-29.8283088008852,638.95335885592,567.653797617044,464.637431237571
GENE268,853.089261376397,961.767199489275,628.555671182716,724.280281668451
GENE269,489.256584186953,820.091009971024,978.980558475298,533.845984609133
GENE270,562.208111186935,451.115723314696,634.427030041506,483.235941519404
GENE271,978.550161025563,973.839531161985,888.384521491927,712.223798772239
GENE272,600.702415460021,948.183566185276,586.928425871074,393.391299756464
GENE273,584.400187121895,704.639833637897,684.470346913137,588.425073711016
GENE274,623.827452912378,1018.34526543981,866.927806253787,799.37832180257
GENE275,742.449117081689,777.35254729955,812.731543078642,612.511971777358
GENE276,661.255516592563,764.672520466436,735.276464337034,985.601818194707
GENE277,500.674956184107,670.188584601948,745.257418697544,612.916890882635
GENE278,682.777520711835,624.035573130623,858.198628768099,600.532351183908
GENE279,710.918141121251,1155.49904405762,786.860762449848,800.81282519402
GENE280,994.195771367754,250.730741643129,487.272668900725,594.85159466099
GENE281,719.769150175748,817.642197256243,846.268556675809,676.180927779948
GENE282,625.136679743633,620.942871371118,831.299861553465,851.347054730973
GENE283,560.194893576153,870.685860890056,658.893820198819,781.056089972137
GENE284,940.166946425955,866.513304183613,761.54521921585,959.541913614699
GENE285,973.925924781151,558.188495644378,813.525520495817,423.323093359502
GENE286,803.911934169521,717.299148915155,934.974161918137,533.312858999836
GENE287,638.427187759047,678.568342811738,576.71489718112,513.166478566277
GENE288,755.799553505774,739.795176230459,704.144335620208,759.082240443634
GENE289,666.158113890146,749.349822208951,763.966076522599,518.210896775694
GENE290,632.514596930186,655.343704221002,757.389790148609,403.355681176035
GENE291,599.0307775705,909.5768039726,838.937930338275,911.432924905107
GENE292,681.543276330908,715.653005885428,424.801420806348,728.305320592229
GENE293,666.450731094436,602.144959337825,968.325074801111,584.504789781849
GENE294,825.929743802292,817.073241009383,698.052837504411,563.741689853675
GENE295,937.259698724329,766.481373959668,898.920052179286,760.002467781803
GENE296,734.979536335233,616.545459852284,738.808794592338,520.651042702412
GENE297,1245.07645164508,866.141081081234,610.73730316751,614.164688205276
GENE298,711.275740704326,538.986565395005,505.791880898235,493.914220177285
GENE299,471.746967721083,753.857370872814,785.162576903129,563.748656571
GENE300,752.039830695828,885.468096773409,621.457543607541,584.260297384184
GENE301,472.487211300132,678.323409116541,385.148510696416,881.275642721088
GENE302,541.78328657711,792.643376949415,1121.60900434189,641.362440729504
GENE303,581.622328315307,527.892156484755,699.063384415804,766.043652979963
GENE304,934.845899045189,809.105114864964,803.924133384883,1012.01540077595
GENE305,429.842707819827,971.334952219994,777.225457326274,628.299542489595
GENE306,954.796906548727,752.47266111358,688.136003019552,482.098512399907
GENE307,696.526519427011,550.635682107243,675.137796105647,918.135937706675
GENE308,625.540702936744,627.389291738392,617.057885970905,729.257082793018
GENE309,529.197673314698,885.901268287644,643.368044367112,753.708954528034
GENE310,846.553993138191,728.343942867665,555.159988971552,550.364589479578
GENE311,696.467897567985,684.916603996901,859.839267214587,433.606644959822
GENE312,734.740485613799,702.885565054316,918.82381864279,610.775106292933
GENE313,620.779667966714,424.559847087845,637.697851331709,678.490114016796
GENE314,774.259080103057,965.267903172248,352.09026087042,514.659798047669
GENE315,821.330696083972,731.345162171773,468.185324340572,656.780210261174
GENE316,739.291906864486,641.32306345864,597.18574148211,511.235029452352
GENE317,527.631474504391,791.985757080121,751.398017021644,889.96003574183
GENE318,595.45604706269,473.068833961478,526.670095698074,910.720956191212
GENE319,555.047451144101,758.666776744555,826.148017924411,809.316969690415
GENE320,631.371661903163,757.699121605802,712.427519587634,648.265462303848
GENE321,826.861533982878,927.064489136636,598.762232055348,789.869925286983
GENE322,728.97620190343,623.002210564767,567.990386023084,454.490203180819
GENE323,499.716975550623,698.422355686155,413.039654843919,622.595806744391
GENE324,803.889150617179,889.435221497006,784.621413274719,690.8400133527
GENE325,661.139615649912,754.21036150882,670.341449655012,1049.74427413947
GENE326,803.865475910734,698.859185925058,684.171184450753,847.069591445296
GENE327,757.202238413954,593.588822604629,654.921344616517,616.680305950891
GENE328,590.044176930788,709.390401393692,858.520943935116,786.564453411617
GENE329,488.664868021571,375.803776033358,940.946669840772,664.694748107439
GENE330,669.124288996639,599.617678775471,440.687621645956,830.55707510865
GENE331,699.891105680289,570.454483343609,753.857642314778,1060.59457680039
GENE332,1017.0278650471,594.415634332037,860.235489454725,636.239168636554
GENE333,670.621411942417,565.383183821654,552.548750903044,762.824877690973
GENE334,575.48141124047,650.346666565392,801.936697684819,810.425754689684
GENE335,657.335826368589,829.995860267316,629.457161171572,595.339728829605
GENE336,798.018028854155,713.042201340911,658.41479323771,665.688926184066
GENE337,640.409515526684,419.18358753119,550.56092455585,895.4351009117
GENE338,544.952301170784,620.637178639527,847.304194295117,800.681755862855
GENE339,841.712121890458,711.958427656234,747.094821789357,577.52511932104
GENE340,922.663186339768,786.576816040189,727.598414235973,903.902520232152
GENE341,1155.05280855587,885.563704357073,670.742799297161,563.144727393516
GENE342,833.765054652138,720.963895801292,661.256434908067,796.566765922172
GENE343,913.130837764392,659.200205050687,665.195196888209,496.967858798938
GENE344,845.928732112084,779.902942114471,824.301239658644,625.462984042799
GENE345,808.795861726186,661.289214544222,956.673751597476,935.968798891638
GENE346,313.592972053546,551.812613468805,572.050025470014,510.703704888719
GENE347,737.805891014896,910.104369533186,546.115095575995,822.344698994593
GENE348,856.8691790198,819.018872522955,693.970832959275,567.776962494765
GENE349,596.856280596484,897.091465402692,496.987494246749,1069.71190148094
GENE350,797.189047044459,711.480780259081,626.658882519955,438.038576190625
GENE351,759.638055369504,626.132913439143,594.23681676894,718.368250523432
GENE352,748.442594598599,415.14157682142,748.564743634565,1020.7813502902
GENE353,663.07440994901,781.793212792502,608.766805781886,850.675565887869
GENE354,843.551851744215,770.251685434572,574.329130168298,531.857596671153
GENE355,449.547833227799,900.906586111623,371.20264082297,536.790302114219
GENE356,580.161217153949,931.721562206888,1007.15749735907,796.409791648752
GENE357,512.731897064739,501.260194064723,661.357313366889,605.911844556961
GENE358,580.239222938965,613.807938072203,506.581514665035,722.761906709023
GENE359,936.496514555257,886.990775957764,408.997016724472,830.314336237756
GENE360,844.462135789862,839.358331827502,638.257446653878,647.431558654368
GENE361,567.30482740258,687.371603309644,766.98858483325,886.110644843815
GENE362,643.035110521841,503.699336815354,837.639672124768,729.931119338243
GENE363,670.401784599653,619.812319898233,738.084958591758,1083.32694416445
GENE364,1091.82737052516,569.349821760823,706.105629606934,551.066141632799
GENE365,666.320529313237,708.289696437125,463.093064768201,731.570841158041
GENE366,727.943420633221,813.59106892704,595.263958353738,887.692697424267
GENE367,649.927081353379,804.655658625698,846.871794668252,888.943976672996
GENE368,521.503681811989,738.249849091054,689.073416508939,549.073449357987
GENE369,632.078546307338,762.741824007951,673.906409079677,528.783290124045
GENE370,596.216382518892,358.730738970303,711.217443751241,522.766513398696
GENE371,791.313364820484,650.662965315959,678.01421990466,698.990498380635
GENE372,703.7519709768,705.512068472515,466.414605710757,473.111070056227
GENE373,1016.65366480309,668.649108247025,667.278667050323,618.08095911943
GENE374,899.460724022606,850.550995005504,736.582856924463,611.029685854611
GENE375,650.822063161723,1128.50468428252,967.285486241271,740.496131134234
GENE376,700.314134112587,689.003953637185,1035.17301536313,718.091979515701
GENE377,608.510682923464,778.541579610023,746.051914684106,685.008032612812
GENE378,550.956673980851,697.037887245419,816.888272595101,857.504219723926
GENE379,315.650918426777,566.298636351144,620.227611144737,781.273267088099
GENE380,579.422161169897,995.607617716574,637.195025817359,551.073887397882
GENE381,621.54889470667,681.648368311862,880.554736387917,712.053789742625
GENE382,612.959028834312,1010.46163434288,789.985920765096,1059.96622574392
GENE383,592.925285397223,707.827882537975,809.659098517119,719.217718485162
GENE384,723.528653200633,657.360968879031,771.918425936177,513.418339721706
GENE385,820.002360905247,521.418539055318,747.17193300286,382.816300959177
GENE386,524.576955748428,763.282154981093,627.90773329122,912.595089969183
GENE387,612.759090768569,466.88736657026,609.62259568223,822.101586355273
GENE388,591.184492163054,829.313186377388,789.621302686371,724.830718628386
GENE389,700.776090439963,721.688111974756,543.291407756912,374.781058380755
GENE390,574.322323932564,659.591014556754,767.520542645365,793.79361453258
GENE391,865.673903698619,526.863392572515,803.764327921616,854.031825165946
GENE392,663.003750624387,920.620714143705,765.743796777718,513.76845172102
GENE393,761.40648177261,782.44042102415,768.488089742329,829.058612024027
GENE394,672.966354192294,978.353999194102,717.337485582531,820.578363721987
GENE395,660.861795781553,675.561084009452,678.833168208441,603.74600496888
GENE396,660.691194661868,748.938012096243,537.395103348398,607.336001511399
GENE397,831.033502723753,509.731915943875,762.547157583295,658.35346491863
GENE398,546.464055337995,654.860915759513,743.663216012982,723.207990743666
GENE399,702.475011610607,950.142391489682,594.923581553925,921.531340781542
GENE400,707.643859471916,887.185467133728,660.490510911473,483.870309408112
GENE401,733.542821582844,544.907452503401,640.773736596729,846.506439445424
GENE402,574.003423033471,925.09440178126,967.901474520715,597.011243239939
GENE403,482.151406345259,927.317903606801,479.040337295471,789.425721225041
GENE404,526.017402778684,745.748493001618,440.60290170641,706.906378852501
GENE405,649.68564513006,557.189267082458,757.384176175091,596.063745181994
GENE406,925.076939810519,701.253565734409,666.990414774435,876.152002908508
GENE407,670.719670071671,730.705573066941,821.147634988119,774.299504205781
GENE408,678.635033762781,667.277351462087,609.991569219636,776.606728491047
GENE409,716.754950709746,558.359834068292,573.02892489632,815.803485258392
GENE410,997.328545451576,490.643159940059,530.01589818924,903.991378484328
GENE411,651.150486137551,879.919766829263,540.844840060957,746.919184391801
GENE412,620.289869048539,347.812886227231,826.231394155234,250.432000174821
GENE413,914.263198550085,783.84473407279,695.918160663644,442.619453358592
GENE414,468.75284548426,793.0332863571,791.119245945089,452.923471286675
GENE415,444.040050504863,557.368301114835,830.453521326702,691.635924148819
GENE416,707.862103842565,780.706460487511,604.120976604461,664.33402050299
GENE417,847.967060083741,640.40678673338,949.200038437262,766.26688880959
GENE418,560.682684637141,1061.45551078397,742.584257117804,767.982135938565
GENE419,664.300222745316,505.395520696036,705.496922422756,513.766500385419
GENE420,779.420583106755,799.852445806034,989.189187232283,714.948030446018
GENE421,778.500984885211,659.32318593965,794.670083133464,742.513066837051
